clientnum,customer_age,gender,education_level,marital_status,income_category
717472833,42,M,Unknown,Single,$80K - $120K
717477783,49,F,Unknown,Single,Less than $40K
717478983,31,F,Uneducated,Divorced,Less than $40K
717480783,39,M,High School,Single,$80K - $120K
717482658,55,M,High School,Single,$80K - $120K
717483558,42,M,High School,Married,$120K +
717487983,39,M,Unknown,Married,$80K - $120K
717489033,27,F,High School,Single,Less than $40K
717490008,43,M,Graduate,Divorced,$80K - $120K
717491058,42,M,Post-Graduate,Single,$60K - $80K
717494358,58,F,Graduate,Single,Less than $40K
717495258,34,M,Uneducated,Married,$80K - $120K
717499083,35,M,Unknown,Single,$60K - $80K
717500133,42,M,Uneducated,Single,$80K - $120K
717502083,41,M,Doctorate,Single,$120K +
717504258,38,M,College,Married,$40K - $60K
717511533,28,M,Graduate,Single,Less than $40K
717513933,38,M,College,Single,$120K +
717516333,40,M,Graduate,Married,$120K +
717517758,57,F,High School,Married,$40K - $60K
717518733,56,F,High School,Married,Less than $40K
717521508,41,M,High School,Single,$80K - $120K
717524433,52,F,College,Married,$40K - $60K
717529233,40,F,Graduate,Single,Less than $40K
717531483,37,M,High School,Single,$60K - $80K
717534108,48,F,High School,Divorced,$40K - $60K
717535083,52,F,Post-Graduate,Married,Less than $40K
717538683,43,M,Graduate,Married,$120K +
717539808,51,F,High School,Single,Less than $40K
717541308,61,F,Graduate,Single,Less than $40K
717545808,44,F,Post-Graduate,Single,Less than $40K
717547383,43,F,Graduate,Married,Less than $40K
717548358,38,F,College,Married,Less than $40K
717549408,44,M,Graduate,Married,$80K - $120K
717551358,63,M,Graduate,Married,$60K - $80K
717553683,52,F,Unknown,Married,Less than $40K
717556758,52,F,High School,Single,Less than $40K
717559533,47,M,Graduate,Married,$120K +
717561108,52,M,Graduate,Married,$80K - $120K
717565233,51,M,Doctorate,Single,$80K - $120K
717567333,35,M,Graduate,Married,$60K - $80K
717568308,39,M,Unknown,Single,$80K - $120K
717569283,47,M,Doctorate,Single,Less than $40K
717570258,46,M,Graduate,Married,Less than $40K
717571683,47,F,Uneducated,Married,$40K - $60K
717574683,53,F,Unknown,Married,$40K - $60K
717575958,50,F,Post-Graduate,Married,$40K - $60K
717578358,49,F,Graduate,Married,Unknown
717579258,36,M,Unknown,Unknown,$40K - $60K
717580458,43,M,Uneducated,Divorced,$80K - $120K
717581658,49,M,Unknown,Single,$60K - $80K
717582558,50,M,Graduate,Single,$120K +
717583908,57,M,High School,Single,$80K - $120K
717585858,35,F,High School,Single,Unknown
717591483,52,F,Graduate,Single,Less than $40K
717592758,44,F,Unknown,Single,Less than $40K
717595908,54,M,High School,Married,$60K - $80K
717596883,58,F,Graduate,Single,$40K - $60K
717599283,57,M,Doctorate,Married,$60K - $80K
717600483,50,M,Unknown,Married,$60K - $80K
717602733,47,M,Doctorate,Single,Less than $40K
717603858,54,M,College,Single,$40K - $60K
717609633,44,M,Unknown,Married,$120K +
717613233,45,M,Uneducated,Married,$60K - $80K
717621333,48,F,Unknown,Divorced,Less than $40K
717622308,63,F,High School,Single,Less than $40K
717623583,36,F,High School,Married,Less than $40K
717624708,59,M,High School,Divorced,Less than $40K
717626508,44,F,Graduate,Married,Less than $40K
717627333,53,F,Post-Graduate,Married,$40K - $60K
717628608,37,M,Unknown,Married,$60K - $80K
717631008,38,M,Graduate,Married,$80K - $120K
717631908,56,M,Unknown,Married,Less than $40K
717636933,48,F,College,Divorced,$40K - $60K
717637908,36,F,College,Unknown,Less than $40K
717640083,59,M,High School,Married,$60K - $80K
717642633,51,M,Graduate,Married,$60K - $80K
717643608,48,M,College,Married,$80K - $120K
717646008,61,F,College,Married,Unknown
717646983,59,F,Graduate,Single,Less than $40K
717648783,63,M,High School,Married,$80K - $120K
717650133,41,M,Graduate,Single,$60K - $80K
717651333,55,F,Graduate,Single,Less than $40K
717655458,40,F,Uneducated,Unknown,$40K - $60K
717656433,50,F,Graduate,Single,Less than $40K
717657333,43,F,Graduate,Single,Less than $40K
717658758,49,M,Graduate,Single,$120K +
717659883,46,F,Graduate,Single,Unknown
717661908,37,M,Doctorate,Single,$80K - $120K
717663033,51,M,Uneducated,Single,$120K +
717664008,37,M,College,Married,$60K - $80K
717666783,56,F,College,Single,Less than $40K
717667833,34,M,Graduate,Married,$40K - $60K
717669483,52,M,Graduate,Single,$80K - $120K
717670758,30,F,Graduate,Single,Less than $40K
717678408,61,F,Doctorate,Married,$40K - $60K
717682233,49,M,Uneducated,Married,$60K - $80K
717683583,39,M,High School,Single,$60K - $80K
717684858,50,M,Uneducated,Single,$120K +
717688233,34,F,High School,Married,$40K - $60K
717695058,46,F,High School,Married,Unknown
717696333,44,M,Unknown,Married,$120K +
717699408,51,F,Graduate,Married,Unknown
717701733,44,M,Graduate,Married,$80K - $120K
717704433,48,F,Unknown,Single,Unknown
717705858,40,M,High School,Unknown,$80K - $120K
717707133,32,M,Unknown,Single,$40K - $60K
717708783,57,M,Graduate,Single,$120K +
717711108,43,F,Unknown,Married,Less than $40K
717713283,42,F,Graduate,Married,Less than $40K
717714633,49,M,Uneducated,Married,$120K +
717720108,42,M,Graduate,Married,$80K - $120K
717721458,45,M,College,Divorced,$60K - $80K
717722958,43,M,Uneducated,Married,$80K - $120K
717724233,43,M,Unknown,Unknown,$80K - $120K
717725433,54,F,Graduate,Married,$40K - $60K
717727308,50,F,Uneducated,Married,Less than $40K
717728808,39,F,Graduate,Married,Less than $40K
717730533,32,M,Graduate,Single,$40K - $60K
717733158,43,F,Doctorate,Married,Less than $40K
717740658,55,F,College,Married,Less than $40K
717742908,44,M,Unknown,Married,$40K - $60K
717748608,35,F,High School,Married,Less than $40K
717750858,32,F,Post-Graduate,Single,Less than $40K
717755058,41,F,Doctorate,Single,Less than $40K
717756258,49,M,Unknown,Married,$120K +
717757608,53,M,College,Single,$120K +
717758583,40,M,High School,Unknown,$60K - $80K
717759783,47,F,Unknown,Single,Unknown
717765183,55,F,Unknown,Single,Unknown
717769008,38,M,Graduate,Married,$80K - $120K
717773433,57,F,Graduate,Married,Less than $40K
717774333,48,M,High School,Married,$60K - $80K
717775608,51,M,Post-Graduate,Unknown,$80K - $120K
717776808,47,F,Graduate,Single,Less than $40K
717781608,52,F,Graduate,Married,Less than $40K
717783483,47,F,Post-Graduate,Divorced,Less than $40K
717784983,41,F,Uneducated,Married,Less than $40K
717787533,51,F,High School,Married,Less than $40K
717788958,31,M,Graduate,Divorced,$80K - $120K
717790233,37,F,College,Single,$40K - $60K
717793983,55,M,Graduate,Single,$40K - $60K
717797658,57,F,Graduate,Married,Less than $40K
717800358,48,M,High School,Single,$80K - $120K
717804783,40,F,Graduate,Single,Less than $40K
717806133,40,M,Uneducated,Divorced,$60K - $80K
717812133,33,F,Graduate,Unknown,Less than $40K
717813558,57,F,High School,Single,Unknown
717819633,49,F,Uneducated,Married,Less than $40K
717822108,60,F,Uneducated,Single,Less than $40K
717823383,56,M,Unknown,Married,$60K - $80K
717825033,50,M,Unknown,Divorced,$60K - $80K
717826308,49,F,Uneducated,Married,Less than $40K
717828108,57,M,Graduate,Married,$80K - $120K
717830583,41,M,Graduate,Married,$80K - $120K
717831783,58,F,Uneducated,Married,Less than $40K
717835908,33,M,Post-Graduate,Married,$80K - $120K
717836733,49,F,Graduate,Married,Less than $40K
717837858,47,M,College,Married,$120K +
717840108,48,M,Unknown,Married,$80K - $120K
717841683,49,M,Unknown,Married,$60K - $80K
717843783,33,F,College,Single,Less than $40K
717846108,49,M,Uneducated,Married,$60K - $80K
717849708,46,M,Unknown,Divorced,$60K - $80K
717853233,41,M,College,Married,$80K - $120K
717855933,38,F,High School,Married,$40K - $60K
717856983,42,F,Uneducated,Married,Unknown
717859233,41,M,Graduate,Married,$80K - $120K
717860358,40,F,High School,Single,$40K - $60K
717862308,45,F,College,Divorced,$40K - $60K
717865008,51,F,Unknown,Married,$40K - $60K
717866133,47,F,Graduate,Single,Less than $40K
717870108,46,F,Unknown,Unknown,$40K - $60K
717874533,46,M,High School,Single,$40K - $60K
717877533,39,F,Graduate,Single,$40K - $60K
717878883,45,F,Unknown,Single,Less than $40K
717885183,36,M,Graduate,Single,Less than $40K
717886008,63,M,High School,Single,Less than $40K
717888108,47,F,Doctorate,Single,$40K - $60K
717890583,48,F,Graduate,Divorced,$40K - $60K
717891558,49,F,Graduate,Unknown,Less than $40K
717893358,43,F,Graduate,Married,Unknown
717895833,55,M,College,Single,$120K +
717898758,55,F,Graduate,Married,Less than $40K
717903108,57,F,College,Single,Unknown
717904383,40,M,Graduate,Married,$80K - $120K
717906783,41,M,Graduate,Single,$120K +
717908208,43,F,Graduate,Divorced,Less than $40K
717912483,43,M,Graduate,Unknown,$80K - $120K
717914808,65,M,High School,Single,Unknown
717915783,60,M,Unknown,Married,$60K - $80K
717916758,67,F,Unknown,Married,Unknown
717920583,60,F,Uneducated,Divorced,Less than $40K
717924933,48,F,Post-Graduate,Divorced,Unknown
717926358,46,F,Graduate,Single,Less than $40K
717928308,40,F,Uneducated,Single,Less than $40K
717929133,44,M,Uneducated,Married,$60K - $80K
717930483,37,M,Graduate,Single,$120K +
717940008,57,F,Unknown,Divorced,$40K - $60K
717942033,52,M,Uneducated,Unknown,$120K +
717945108,49,F,Graduate,Unknown,$40K - $60K
717947508,47,M,Uneducated,Divorced,$80K - $120K
717949008,40,F,High School,Single,$40K - $60K
717949983,47,M,Uneducated,Married,$40K - $60K
717953283,41,M,Graduate,Married,$60K - $80K
717954333,39,F,Unknown,Single,Less than $40K
717956283,57,F,Graduate,Single,$40K - $60K
717958833,46,M,Graduate,Married,$60K - $80K
717960033,52,F,Graduate,Single,Less than $40K
717961458,49,F,Uneducated,Single,Less than $40K
717965808,65,M,Unknown,Single,$40K - $60K
717966933,45,F,Uneducated,Married,Unknown
717967833,55,F,Unknown,Married,Less than $40K
717970158,42,M,College,Single,$60K - $80K
717971208,39,F,Graduate,Single,Less than $40K
717972408,44,M,Uneducated,Married,$80K - $120K
717975333,50,M,Doctorate,Married,$80K - $120K
717978033,36,F,High School,Single,Less than $40K
717979008,48,F,Unknown,Single,Less than $40K
717983058,41,F,Graduate,Married,$40K - $60K
717985158,47,M,Graduate,Unknown,$40K - $60K
717986058,29,F,High School,Single,Less than $40K
717987258,43,F,Unknown,Single,$40K - $60K
717990183,52,M,Uneducated,Married,$80K - $120K
717991533,44,M,Uneducated,Married,$40K - $60K
717992433,50,M,Graduate,Married,$80K - $120K
717994608,51,M,Graduate,Married,$80K - $120K
717995958,47,F,Unknown,Married,Unknown
717998058,26,M,Graduate,Single,Less than $40K
717999183,36,M,High School,Married,$60K - $80K
718000383,60,F,Graduate,Single,Unknown
718001508,41,F,Graduate,Married,Less than $40K
718002633,48,F,Graduate,Married,$40K - $60K
718005108,44,F,College,Married,Less than $40K
718006608,44,F,Uneducated,Single,Less than $40K
718009158,50,F,Uneducated,Single,Less than $40K
718010133,46,F,Post-Graduate,Single,Less than $40K
718011783,55,M,Graduate,Married,$40K - $60K
718016808,62,F,Unknown,Married,Less than $40K
718020408,60,F,Graduate,Married,Less than $40K
718021608,45,F,Graduate,Married,$40K - $60K
718023708,53,F,Uneducated,Single,$40K - $60K
718024908,52,F,Graduate,Unknown,Less than $40K
718025808,61,M,High School,Divorced,$60K - $80K
718026858,52,F,College,Single,Less than $40K
718030083,59,M,College,Married,$60K - $80K
718031508,45,M,College,Divorced,$80K - $120K
718032483,33,F,Graduate,Married,Less than $40K
718034058,40,M,Graduate,Single,$60K - $80K
718037433,58,M,Graduate,Married,$80K - $120K
718038483,42,M,Uneducated,Single,$80K - $120K
718039683,52,M,High School,Single,$40K - $60K
718041033,47,F,Graduate,Married,Less than $40K
718042383,38,M,Uneducated,Unknown,$40K - $60K
718043583,50,M,Uneducated,Single,$120K +
718045008,31,M,Post-Graduate,Married,Less than $40K
718046433,53,F,Graduate,Unknown,Less than $40K
718048608,41,F,Graduate,Married,Unknown
718050033,54,M,College,Married,$120K +
718054833,50,M,Unknown,Single,$120K +
718056033,44,F,High School,Married,Less than $40K
718060983,49,F,Graduate,Married,Less than $40K
718063083,40,M,Graduate,Married,$40K - $60K
718064283,46,M,Uneducated,Divorced,$60K - $80K
718065333,39,F,Graduate,Married,$40K - $60K
718067658,53,F,Unknown,Single,Unknown
718068933,36,F,Uneducated,Single,Less than $40K
718071933,49,M,Graduate,Married,$40K - $60K
718072758,51,M,Post-Graduate,Married,$120K +
718076733,43,M,Graduate,Single,$60K - $80K
718078008,40,M,College,Divorced,$60K - $80K
718080558,41,F,High School,Single,Less than $40K
718082208,37,F,Graduate,Married,$40K - $60K
718083483,42,M,Uneducated,Unknown,Less than $40K
718086783,50,M,Uneducated,Married,$120K +
718088133,40,F,Unknown,Divorced,Less than $40K
718090233,56,F,Graduate,Single,Unknown
718093233,55,F,Post-Graduate,Married,Less than $40K
718096608,44,F,High School,Single,Less than $40K
718100808,49,F,Uneducated,Married,Less than $40K
718102758,61,F,High School,Married,Less than $40K
718103733,41,F,Unknown,Married,Less than $40K
718108758,43,M,Unknown,Single,$60K - $80K
718109808,38,M,College,Single,$60K - $80K
718110858,42,M,Unknown,Married,$40K - $60K
718113633,41,M,Uneducated,Married,$120K +
718115733,57,M,Graduate,Married,$60K - $80K
718116933,53,F,Graduate,Single,Less than $40K
718121658,56,M,College,Married,$60K - $80K
718123608,32,M,Graduate,Married,$80K - $120K
718127958,58,M,Graduate,Divorced,Unknown
718133733,44,F,Post-Graduate,Unknown,Less than $40K
718136283,52,M,Uneducated,Single,$80K - $120K
718137183,58,F,College,Married,Less than $40K
718140783,47,M,Unknown,Married,$60K - $80K
718141983,49,M,High School,Single,$80K - $120K
719294433,63,F,Uneducated,Single,Unknown
718142958,46,M,Graduate,Single,$60K - $80K
718146258,51,M,Graduate,Divorced,$60K - $80K
718147233,44,F,High School,Married,$40K - $60K
718148358,50,F,High School,Married,Less than $40K
718152333,41,F,Doctorate,Single,Unknown
718153233,46,M,Uneducated,Married,$80K - $120K
718160358,51,F,Graduate,Married,Less than $40K
718161708,46,F,Graduate,Married,Less than $40K
718162908,55,M,College,Married,$80K - $120K
718163808,37,M,Graduate,Single,$80K - $120K
718164858,42,F,Post-Graduate,Married,Less than $40K
718165758,41,F,Graduate,Married,$40K - $60K
718170033,42,F,Uneducated,Married,Unknown
718171308,44,F,Graduate,Married,Less than $40K
718174908,53,F,Uneducated,Married,Less than $40K
718178583,42,F,Unknown,Married,Less than $40K
718181433,65,F,Uneducated,Single,Less than $40K
718183833,30,F,Graduate,Single,Less than $40K
718184883,48,F,High School,Married,Less than $40K
718186233,34,F,Uneducated,Single,Less than $40K
718187508,53,F,Unknown,Married,Unknown
718188858,52,F,Graduate,Single,Less than $40K
718189908,44,F,Unknown,Unknown,$40K - $60K
718191483,45,M,Graduate,Divorced,$60K - $80K
718192608,48,M,Uneducated,Married,$60K - $80K
718193958,60,M,Uneducated,Single,Less than $40K
718194858,48,F,Graduate,Single,Unknown
718197108,54,M,Graduate,Single,$80K - $120K
718199133,57,M,High School,Married,$80K - $120K
718200333,47,F,Uneducated,Single,Less than $40K
718201383,49,M,College,Married,$60K - $80K
718202658,47,M,Graduate,Unknown,$120K +
718205283,48,F,College,Single,$40K - $60K
718206783,45,F,Unknown,Single,Less than $40K
718208358,43,M,Uneducated,Married,$120K +
718211208,39,M,High School,Married,$120K +
718212633,45,F,High School,Married,$40K - $60K
718215033,54,F,Unknown,Married,Less than $40K
718216008,48,M,Graduate,Married,$60K - $80K
718220358,58,M,Graduate,Single,$120K +
718225683,56,M,Graduate,Single,$80K - $120K
718227033,38,F,Graduate,Married,Less than $40K
718229133,51,M,College,Married,$120K +
718230933,45,M,Graduate,Single,Less than $40K
718242333,36,M,Graduate,Single,$80K - $120K
718243533,48,M,Post-Graduate,Divorced,$60K - $80K
718244958,36,F,Graduate,Married,Unknown
718246458,53,M,Graduate,Single,$80K - $120K
718250883,59,F,High School,Married,Unknown
718252533,30,F,Graduate,Divorced,Less than $40K
718256658,45,F,Uneducated,Married,Less than $40K
718259433,45,F,High School,Married,Unknown
718263108,44,F,Unknown,Divorced,Less than $40K
718264233,29,M,High School,Married,$40K - $60K
718265658,47,F,Uneducated,Single,Less than $40K
718267233,50,M,Graduate,Married,$120K +
718270833,48,F,Post-Graduate,Married,Less than $40K
718271958,54,M,Uneducated,Married,$60K - $80K
718274283,35,M,College,Single,$60K - $80K
718276758,52,F,Graduate,Single,$40K - $60K
718279008,44,M,High School,Single,$60K - $80K
718279983,49,F,College,Married,Unknown
718281408,36,F,Unknown,Married,$40K - $60K
718282983,60,M,College,Unknown,Less than $40K
718284408,43,F,Unknown,Married,Less than $40K
718285308,44,F,Unknown,Single,Less than $40K
718286658,42,M,Graduate,Single,$60K - $80K
718288833,31,M,Unknown,Married,$40K - $60K
718291233,46,M,Graduate,Married,$80K - $120K
718292283,52,F,High School,Single,$40K - $60K
718296558,44,F,Unknown,Married,$40K - $60K
718297683,59,F,High School,Single,Less than $40K
718298733,40,M,High School,Single,$80K - $120K
718299933,42,M,High School,Married,$40K - $60K
718301508,41,M,High School,Married,$60K - $80K
718303683,36,F,Graduate,Married,Less than $40K
718304583,43,M,Unknown,Married,$60K - $80K
718306308,48,M,Graduate,Married,$80K - $120K
718307433,50,F,Graduate,Single,Less than $40K
718308558,49,F,Graduate,Divorced,Less than $40K
718310733,50,M,Unknown,Divorced,$80K - $120K
718311933,53,F,Doctorate,Married,Less than $40K
718316058,51,M,Uneducated,Married,$60K - $80K
718317258,54,F,Uneducated,Single,Less than $40K
718318383,49,M,High School,Unknown,$60K - $80K
718320933,47,M,Uneducated,Married,$60K - $80K
718324983,60,F,College,Married,Less than $40K
718325883,39,M,Uneducated,Single,$40K - $60K
718328283,40,F,High School,Single,Less than $40K
718329183,57,F,Graduate,Divorced,$40K - $60K
718333983,57,M,Unknown,Divorced,$120K +
718337733,50,F,Graduate,Married,Unknown
718338708,49,F,Graduate,Married,$40K - $60K
718342158,38,F,Graduate,Single,Less than $40K
718343058,52,F,High School,Divorced,Less than $40K
