clientnum,attrition_flag,dependent_count,card_category,months_on_book,months_inactive_12_mon,contacts_count_12_mon,credit_limit,avg_open_to_buy,avg_utilization_ratio
716961933,Existing Customer,2,Blue,36,2,4,3589,1781,0.504
710544033,Existing Customer,2,Blue,36,1,3,9437,7413,0.214
714346608,Attrited Customer,2,Blue,36,1,4,1495,1495,0
718697583,Existing Customer,3,Blue,36,3,2,19629,19629,0
711799458,Existing Customer,4,Blue,36,1,1,6507,5055,0.223
717877533,Existing Customer,2,Blue,36,1,1,11314,11314,0
718171308,Attrited Customer,3,Blue,36,3,4,1984,1984,0
709627983,Existing Customer,3,Blue,36,3,0,2535,836,0.67
716580933,Existing Customer,0,Blue,36,3,3,1970,746,0.621
710912733,Existing Customer,1,Blue,36,2,4,1953,191,0.902
708702258,Attrited Customer,3,Blue,36,2,2,3698,3220,0.129
712802733,Existing Customer,4,Blue,36,1,4,5486,4801,0.125
717387933,Existing Customer,2,Blue,36,3,3,2976,719,0.758
708560733,Existing Customer,3,Blue,36,2,3,3714,1197,0.678
716680983,Existing Customer,3,Blue,36,1,1,1956,903,0.538
788246958,Existing Customer,2,Blue,36,1,2,6038,6038,0
720419358,Existing Customer,2,Blue,36,2,1,2942,842,0.714
717800358,Existing Customer,3,Blue,36,3,4,10111,9243,0.086
710626758,Existing Customer,4,Blue,36,1,3,2761,2761,0
718982058,Existing Customer,3,Blue,36,2,0,5987,4582,0.235
718762308,Existing Customer,1,Blue,36,2,3,6622,4496,0.321
716841783,Existing Customer,0,Blue,36,2,3,18733,17441,0.069
715014633,Attrited Customer,0,Blue,36,3,2,8791,8791,0
708378108,Existing Customer,1,Blue,36,3,2,2147,1376,0.359
712481733,Existing Customer,2,Blue,36,2,4,1438.3,699.3,0.514
709980783,Existing Customer,3,Blue,36,3,0,3961,2232,0.437
717045033,Existing Customer,3,Blue,36,1,3,8459,7702,0.089
771288258,Existing Customer,3,Blue,36,2,2,2545,651,0.744
709500183,Attrited Customer,3,Blue,36,3,4,1804,1804,0
710502258,Existing Customer,3,Blue,36,3,4,2527,323,0.872
717093858,Existing Customer,2,Blue,36,3,3,2154,664,0.692
711654558,Existing Customer,3,Blue,36,3,4,2179,547,0.749
715779333,Existing Customer,3,Blue,36,2,3,4753,4753,0
708117933,Attrited Customer,2,Blue,36,2,3,1880,1880,0
709239483,Existing Customer,1,Blue,36,3,1,2721,1194,0.561
720575058,Existing Customer,3,Blue,36,2,1,2589,896,0.654
715506258,Existing Customer,2,Blue,36,2,1,16388,14387,0.122
711871758,Attrited Customer,1,Blue,36,2,3,2905,388,0.866
719519058,Attrited Customer,4,Blue,36,2,3,1477,1477,0
716308683,Existing Customer,3,Blue,36,2,3,6524,4531,0.305
771952683,Existing Customer,3,Blue,36,2,2,3035,3035,0
713926308,Existing Customer,3,Blue,36,2,3,2624,1166,0.556
713857758,Attrited Customer,1,Blue,36,3,1,5842,5644,0.034
718642458,Existing Customer,4,Blue,36,1,0,2126,805,0.621
716530533,Existing Customer,2,Blue,36,1,4,2573,933,0.637
708879483,Existing Customer,1,Blue,36,3,0,4006,2360,0.411
716044383,Existing Customer,3,Blue,36,1,2,5869,5869,0
719264058,Existing Customer,0,Blue,36,2,3,5862,3556,0.393
711120333,Existing Customer,5,Blue,36,5,1,7411,6070,0.181
714100008,Attrited Customer,2,Blue,36,2,3,5667,3150,0.444
708705783,Attrited Customer,3,Blue,36,3,1,1584,370,0.766
709017258,Attrited Customer,2,Blue,36,2,2,2114,2114,0
787513533,Existing Customer,1,Blue,36,3,3,2245,742,0.669
717949983,Existing Customer,1,Blue,36,2,3,8168,6031,0.262
714089658,Attrited Customer,2,Blue,36,2,1,2238,2238,0
717549408,Existing Customer,4,Blue,36,1,3,20485,20485,0
708585933,Existing Customer,4,Blue,36,2,3,1656,227,0.863
714915633,Attrited Customer,0,Blue,36,3,6,15699,15699,0
712292133,Attrited Customer,3,Blue,36,2,4,2330,36,0.985
714462558,Existing Customer,5,Blue,36,2,3,5791,5791,0
714084483,Attrited Customer,3,Blue,36,2,3,3855,3644,0.055
719495958,Attrited Customer,1,Blue,36,3,4,2983,2983,0
714726858,Attrited Customer,0,Blue,36,3,3,4871,4871,0
714283458,Existing Customer,2,Blue,36,1,4,14544,14544,0
715650783,Existing Customer,2,Blue,36,2,2,4499,4499,0
713041683,Attrited Customer,2,Blue,36,2,4,4697,4697,0
712967508,Existing Customer,3,Blue,36,1,2,2572,1479,0.425
817960533,Existing Customer,4,Blue,36,3,2,1734,877,0.494
713431008,Existing Customer,5,Blue,36,3,0,3562,3562,0
709663608,Attrited Customer,1,Blue,36,2,4,1536,1536,0
714286383,Existing Customer,0,Blue,36,3,3,3422,2383,0.304
718767183,Existing Customer,4,Blue,36,3,1,2192,728,0.668
712311258,Existing Customer,3,Blue,36,3,3,1906,647,0.661
797495958,Existing Customer,3,Blue,36,2,2,3015,3015,0
720384633,Existing Customer,3,Blue,36,3,2,3786,3786,0
712335858,Existing Customer,4,Blue,36,3,2,2620,539,0.794
708710283,Existing Customer,5,Silver,36,1,4,34516,32478,0.059
720364158,Existing Customer,3,Blue,36,3,3,7869,6618,0.159
711445233,Existing Customer,5,Blue,36,3,1,1438.3,1438.3,0
719947533,Existing Customer,2,Blue,36,2,1,5547,5547,0
715452408,Existing Customer,2,Blue,36,3,3,1734,747,0.569
709987683,Attrited Customer,4,Blue,36,3,4,2286,2286,0
713380308,Existing Customer,4,Blue,36,2,1,1734,1734,0
713949858,Attrited Customer,2,Blue,36,3,4,1438.3,552.3,0.616
719751483,Attrited Customer,2,Blue,36,3,1,1438.3,862.3,0.4
715502808,Existing Customer,3,Blue,36,3,2,25944,23957,0.077
717755058,Existing Customer,4,Blue,36,3,4,2687,1370,0.49
719557983,Existing Customer,4,Blue,36,3,3,2966,595,0.799
708534033,Existing Customer,3,Blue,36,2,2,6274,5391,0.141
713249883,Existing Customer,2,Blue,36,3,3,3359,2486,0.26
714305508,Existing Customer,3,Blue,36,3,2,13387,13387,0
712202433,Existing Customer,2,Blue,36,3,4,2283,1263,0.447
716600733,Attrited Customer,4,Blue,36,3,3,2033,1805,0.112
714176133,Existing Customer,1,Blue,36,2,3,1438.3,703.3,0.511
708969633,Existing Customer,4,Blue,36,5,1,2447,252,0.897
710738883,Existing Customer,3,Blue,36,2,3,2187,1093,0.5
716256483,Existing Customer,2,Blue,36,2,4,2611,787,0.699
709145958,Attrited Customer,3,Blue,36,2,2,2440,1438,0.411
721165608,Existing Customer,2,Silver,36,6,3,26142,26142,0
716668308,Attrited Customer,4,Blue,36,2,4,12405,12405,0
708760458,Existing Customer,1,Blue,36,3,4,17655,17655,0
720235608,Existing Customer,0,Blue,36,3,1,3828,3828,0
716890533,Existing Customer,2,Blue,36,2,2,2182,460,0.789
718542858,Existing Customer,1,Blue,36,3,2,10588,9594,0.094
712450008,Attrited Customer,2,Blue,36,2,4,4045,4045,0
827628408,Existing Customer,4,Blue,36,3,2,2165,700,0.677
714058308,Attrited Customer,5,Blue,36,3,4,2689,305,0.887
749722908,Existing Customer,2,Blue,36,3,2,10700,9354,0.126
709495833,Attrited Customer,2,Blue,36,2,4,1438.3,1438.3,0
714406158,Attrited Customer,3,Blue,36,3,6,7939,7939,0
711515433,Existing Customer,2,Blue,36,1,2,2850,333,0.883
709766808,Existing Customer,2,Blue,36,3,2,5099,3921,0.231
709666908,Existing Customer,4,Blue,36,3,1,2782,1000,0.641
714951858,Existing Customer,2,Blue,36,1,3,4473,4473,0
716402508,Existing Customer,3,Blue,36,3,3,2705,1024,0.621
713814408,Existing Customer,2,Blue,36,2,4,7901,6717,0.15
717212958,Existing Customer,2,Blue,36,3,3,3046,631,0.793
718127958,Existing Customer,0,Blue,36,2,2,9097,7441,0.182
710138883,Attrited Customer,3,Blue,36,2,2,8109,8109,0
708272808,Existing Customer,5,Blue,36,2,1,2718,1244,0.542
709112508,Attrited Customer,3,Blue,36,3,4,3802,2502,0.342
719325783,Attrited Customer,2,Blue,36,2,3,2954,437,0.852
719268333,Existing Customer,3,Blue,36,3,4,1438.3,1438.3,0
714103908,Existing Customer,3,Blue,36,2,2,2778,2035,0.267
711555483,Existing Customer,3,Blue,36,3,2,8777,6260,0.287
715194183,Attrited Customer,2,Blue,36,3,4,2575,2164,0.16
708584208,Attrited Customer,2,Blue,36,2,4,3111,594,0.809
713096583,Attrited Customer,1,Blue,36,3,2,1438.3,894.3,0.378
756025233,Attrited Customer,4,Blue,36,3,2,2422,1408,0.419
710666583,Attrited Customer,1,Blue,36,2,4,2516,204,0.919
715109508,Existing Customer,3,Blue,36,1,4,8729,7302,0.163
712721358,Attrited Customer,3,Blue,36,3,2,4073,1556,0.618
720118908,Existing Customer,0,Blue,36,2,4,9916,9916,0
718980633,Existing Customer,2,Blue,36,3,3,6452,5301,0.178
709546608,Existing Customer,2,Blue,36,5,4,1438.3,791.3,0.45
708701358,Existing Customer,2,Blue,36,2,3,2370,339,0.857
716626008,Existing Customer,2,Blue,36,3,4,5062,3403,0.328
713032233,Existing Customer,2,Blue,36,1,4,2708,437,0.839
714234858,Existing Customer,3,Blue,36,1,4,3666,1927,0.474
708706833,Attrited Customer,3,Blue,36,3,3,2809,2809,0
715954158,Attrited Customer,3,Blue,36,2,4,2954,2023,0.315
715499058,Attrited Customer,2,Blue,36,3,2,1848,1848,0
718736883,Existing Customer,3,Blue,36,1,4,4328,2270,0.476
709199358,Attrited Customer,1,Blue,36,3,4,3316,3316,0
711493158,Existing Customer,3,Blue,36,2,2,2801,334,0.881
721163133,Existing Customer,2,Blue,36,3,1,28292,28292,0
711619608,Existing Customer,3,Blue,36,3,2,21630,21630,0
714706083,Existing Customer,2,Blue,36,3,4,12229,11232,0.082
715204083,Existing Customer,4,Blue,36,2,2,2765,1864,0.326
718399233,Existing Customer,4,Blue,36,3,1,1531,1531,0
710661333,Attrited Customer,2,Blue,36,3,2,10241,8696,0.151
712681608,Existing Customer,3,Blue,36,4,2,4542,3187,0.298
709179708,Existing Customer,2,Blue,36,1,2,3099,3099,0
720377433,Existing Customer,3,Blue,36,2,4,2396,179,0.925
711243108,Existing Customer,1,Blue,36,3,3,18964,16757,0.116
719699208,Existing Customer,4,Blue,36,3,4,1623,894,0.449
715547058,Attrited Customer,0,Blue,36,3,4,2089,2089,0
720031908,Existing Customer,2,Blue,36,1,1,4370,4370,0
716716083,Existing Customer,3,Blue,36,2,3,3355,1477,0.56
714382608,Existing Customer,2,Blue,36,2,0,2572,1411,0.451
720531633,Attrited Customer,1,Blue,36,2,2,3552,1035,0.709
718508883,Attrited Customer,3,Blue,36,3,3,2325,2087,0.102
713447583,Existing Customer,3,Blue,36,3,2,3871,1816,0.531
712713108,Existing Customer,0,Blue,36,2,3,2035,152,0.925
715031433,Existing Customer,2,Blue,36,3,3,6248,4755,0.239
715607958,Existing Customer,2,Blue,36,1,3,4202,2001,0.524
708515358,Existing Customer,1,Blue,36,3,2,4712,4712,0
716357058,Existing Customer,3,Blue,36,3,1,2611,1824,0.301
716822583,Existing Customer,2,Blue,36,2,3,5245,4443,0.153
715492983,Existing Customer,3,Blue,36,2,4,7464,4947,0.337
712234308,Existing Customer,3,Blue,36,1,2,4928,3123,0.366
715487733,Attrited Customer,4,Blue,36,3,3,1452,1452,0
714614133,Attrited Customer,3,Blue,36,3,3,2819,2819,0
721384308,Existing Customer,1,Blue,36,1,4,3272,949,0.71
712242633,Existing Customer,2,Blue,36,1,4,2677,160,0.94
720204558,Existing Customer,2,Blue,36,1,3,1640,641,0.609
714036258,Existing Customer,3,Blue,36,1,4,2798,835,0.702
712342833,Existing Customer,2,Blue,36,3,1,5905,3657,0.381
716614683,Existing Customer,3,Gold,36,3,1,34516,33261,0.036
711336033,Existing Customer,0,Blue,36,3,2,7595,6563,0.136
716520033,Existing Customer,2,Blue,36,4,1,1981,533,0.731
713345508,Existing Customer,2,Blue,36,3,2,2325,663,0.715
718243533,Existing Customer,3,Blue,36,3,4,2648,2648,0
715415508,Existing Customer,4,Blue,36,3,3,9396,7526,0.199
712734933,Attrited Customer,2,Blue,36,2,3,4020,4020,0
717050883,Existing Customer,1,Blue,36,2,2,2688,1071,0.602
715659333,Existing Customer,4,Blue,36,3,2,4902,2385,0.513
719876808,Existing Customer,3,Blue,36,2,3,13625,13625,0
716631708,Existing Customer,2,Blue,36,3,1,2713,723,0.734
718041033,Existing Customer,4,Blue,36,1,4,2178,723,0.668
716915133,Existing Customer,2,Blue,36,3,4,1696,1696,0
787493808,Attrited Customer,4,Blue,36,2,2,2700,220,0.919
714634983,Attrited Customer,1,Blue,36,3,3,3517,3517,0
712676208,Existing Customer,5,Blue,36,3,3,1787,463,0.741
712102983,Existing Customer,2,Blue,36,3,3,1438.3,1438.3,0
716251608,Existing Customer,4,Blue,36,1,4,2051,2051,0
719195733,Existing Customer,3,Blue,36,1,3,4284,2384,0.444
716345283,Existing Customer,2,Blue,36,1,4,4712,2792,0.407
717987258,Existing Customer,3,Blue,36,2,4,2594,908,0.65
715233108,Existing Customer,1,Blue,36,1,2,2836,1974,0.304
721115733,Existing Customer,3,Blue,36,3,2,1591,697,0.562
717036408,Existing Customer,1,Blue,36,3,1,4685,3059,0.347
715893633,Existing Customer,4,Blue,36,3,2,2193,1109,0.494
720730683,Existing Customer,2,Blue,36,3,3,17412,16682,0.042
710102208,Existing Customer,2,Blue,36,2,2,18776,18776,0
715440558,Existing Customer,1,Blue,36,1,2,4143,2255,0.456
713647083,Existing Customer,2,Blue,36,2,3,9314,7553,0.189
721017333,Existing Customer,4,Blue,36,2,3,3188,1186,0.628
713526258,Attrited Customer,3,Blue,36,3,4,34516,34516,0
720473433,Existing Customer,1,Blue,36,1,3,2621,135,0.948
709612983,Attrited Customer,2,Blue,36,2,4,2990,1162,0.611
715471833,Existing Customer,0,Blue,36,1,3,28253,28253,0
709741608,Existing Customer,2,Blue,36,1,2,4546,4546,0
709688883,Attrited Customer,3,Blue,36,3,2,3845,3845,0
716269308,Existing Customer,3,Blue,36,2,2,2836,1474,0.48
713815383,Attrited Customer,1,Blue,36,2,2,11778,11778,0
710183283,Existing Customer,1,Blue,36,1,1,2747,2747,0
717450633,Attrited Customer,3,Blue,36,2,4,1659,115,0.931
708946008,Attrited Customer,3,Blue,36,2,2,1438.3,224.3,0.844
715625658,Existing Customer,3,Blue,36,1,3,4476,2984,0.333
714253983,Existing Customer,3,Blue,36,2,3,9465,9465,0
771566208,Existing Customer,3,Blue,36,1,2,8795,7477,0.15
716747283,Existing Customer,2,Blue,36,2,2,2097,873,0.584
715227633,Existing Customer,3,Blue,36,2,3,1964,1964,0
712361583,Existing Customer,5,Silver,36,3,1,34516,33756,0.022
720040158,Existing Customer,3,Blue,36,3,2,17656,17656,0
714064908,Existing Customer,1,Blue,36,2,3,1771,482,0.728
716653758,Existing Customer,0,Blue,36,3,3,1467,1467,0
710536983,Existing Customer,0,Blue,36,3,3,3007,490,0.837
714154533,Existing Customer,3,Blue,36,1,2,3111,1117,0.641
713613258,Existing Customer,4,Blue,36,1,2,1438.3,1438.3,0
720782658,Existing Customer,4,Blue,36,2,3,3591,1842,0.487
710511858,Existing Customer,0,Blue,36,3,3,3832,2393,0.376
716292033,Existing Customer,4,Blue,36,2,3,1438.3,1438.3,0
712173108,Existing Customer,1,Blue,36,1,3,2447,456,0.814
714156633,Existing Customer,0,Blue,36,3,2,3068,3068,0
714313608,Existing Customer,4,Blue,36,3,0,4228,2342,0.446
716602683,Existing Customer,3,Blue,36,3,2,5678,3596,0.367
709273383,Existing Customer,0,Blue,36,1,2,8294,7598,0.084
720491958,Existing Customer,3,Blue,36,3,3,1438.3,1438.3,0
713401758,Existing Customer,2,Blue,36,2,3,3383,1925,0.431
710952933,Existing Customer,1,Blue,36,2,3,2077,823,0.604
720991833,Attrited Customer,2,Blue,36,3,4,2514,424,0.831
716244933,Existing Customer,3,Blue,36,5,3,4806,4806,0
711634008,Existing Customer,3,Blue,36,2,2,5821,5821,0
708260208,Existing Customer,5,Blue,36,3,2,2057,778,0.622
719656533,Existing Customer,3,Blue,36,2,3,2675,2675,0
719216508,Existing Customer,1,Blue,36,2,1,3258,741,0.773
714102183,Attrited Customer,3,Blue,36,2,3,7970,5688,0.286
715410783,Attrited Customer,1,Blue,36,2,3,1836,1264,0.312
718202658,Existing Customer,3,Blue,36,2,3,9397,8602,0.085
719445633,Existing Customer,0,Blue,36,2,3,1601,1601,0
709820658,Existing Customer,4,Blue,36,2,3,34516,33346,0.034
717139608,Existing Customer,2,Blue,36,2,3,3462,1645,0.525
717626508,Existing Customer,3,Blue,36,3,1,1699,1699,0
721396758,Existing Customer,4,Blue,36,1,3,1438.3,832.3,0.421
715636533,Existing Customer,3,Blue,36,1,2,3716,3716,0
711508608,Existing Customer,1,Blue,36,5,3,3069,1587,0.483
718212633,Existing Customer,4,Blue,36,2,1,2948,716,0.757
713629533,Existing Customer,1,Blue,36,2,3,1438.3,768.3,0.466
708113208,Existing Customer,1,Blue,36,2,2,1688,1688,0
712810233,Existing Customer,2,Blue,36,2,3,2423,749,0.691
714098883,Existing Customer,1,Blue,36,2,2,1936,323,0.833
716364408,Existing Customer,0,Blue,36,1,2,1438.3,1438.3,0
709306983,Existing Customer,2,Silver,36,3,2,10580,9557,0.097
714006333,Attrited Customer,4,Blue,36,2,3,2128,1600,0.248
709534083,Attrited Customer,0,Blue,36,2,6,9909,9909,0
711907083,Existing Customer,1,Blue,36,3,4,14111,13077,0.073
715705683,Existing Customer,1,Blue,36,3,2,1936,835,0.569
717123858,Existing Customer,1,Blue,36,1,3,3635,2018,0.445
714192933,Attrited Customer,3,Blue,36,3,5,2060,2060,0
796931508,Attrited Customer,4,Blue,36,3,4,1871,1871,0
716570958,Attrited Customer,3,Blue,36,2,3,14409,13898,0.035
710116833,Attrited Customer,1,Blue,36,3,3,1665,1665,0
708670608,Existing Customer,5,Blue,36,2,3,5495,3295,0.4
718265658,Existing Customer,4,Blue,36,1,2,2092,593,0.717
714312708,Existing Customer,0,Blue,36,3,2,6606,4089,0.381
709487058,Existing Customer,2,Silver,36,2,3,13812,12680,0.082
712675158,Existing Customer,1,Blue,36,3,2,7075,5399,0.237
712927383,Attrited Customer,2,Blue,36,3,3,1438.3,796.3,0.446
778780008,Existing Customer,4,Blue,36,3,3,1622,373,0.77
708708858,Attrited Customer,1,Blue,36,3,4,2422,1920,0.207
708538608,Existing Customer,4,Blue,36,4,3,3862,3862,0
718866633,Existing Customer,2,Blue,36,4,2,33142,33142,0
719100633,Existing Customer,2,Silver,36,4,2,34516,33080,0.042
716421633,Attrited Customer,3,Blue,36,2,4,3523,3523,0
712667958,Existing Customer,4,Blue,36,3,2,5773,3749,0.351
708100533,Existing Customer,3,Blue,36,3,3,2679,402,0.85
708338958,Existing Customer,1,Blue,36,1,1,3173,1460,0.54
714688833,Existing Customer,2,Blue,36,2,2,3139,3139,0
716641983,Existing Customer,4,Blue,36,3,3,7790,7037,0.097
715774833,Existing Customer,2,Blue,36,1,2,1801,861,0.522
721067658,Existing Customer,4,Silver,36,1,3,27436,26794,0.023
720778458,Existing Customer,3,Blue,36,3,3,7451,5909,0.207
709747308,Existing Customer,5,Blue,36,4,3,4575,3231,0.294
715117008,Existing Customer,5,Blue,36,2,3,1438.3,1438.3,0
713944833,Existing Customer,5,Blue,36,3,2,24512,23746,0.031
710929233,Existing Customer,2,Blue,36,2,3,2800,1241,0.557
714290583,Existing Customer,4,Blue,36,2,2,3117,1717,0.449
720008133,Existing Customer,4,Blue,36,1,3,3416,2689,0.213
709888383,Existing Customer,3,Blue,36,1,2,3147,694,0.779
718211208,Existing Customer,3,Blue,36,3,2,3281,1599,0.513
719006508,Existing Customer,2,Blue,36,1,3,2763,850,0.692
710520408,Existing Customer,4,Blue,36,3,3,9078,7884,0.132
716513358,Existing Customer,2,Blue,36,3,3,2069,267,0.871
715372083,Existing Customer,1,Blue,36,3,3,2684,2684,0
789575583,Existing Customer,2,Blue,36,1,0,6931,5551,0.199
708412758,Attrited Customer,3,Blue,36,2,3,1457,1457,0
714389058,Existing Customer,3,Blue,36,3,2,5576,5576,0
715767033,Existing Customer,3,Blue,36,1,3,1438.3,1438.3,0
715029333,Existing Customer,2,Blue,36,2,3,2111,2111,0
708559533,Existing Customer,1,Blue,36,3,2,1770,1186,0.33
711939558,Attrited Customer,2,Blue,36,2,3,1534,1534,0
716592558,Existing Customer,1,Blue,36,3,3,2340,1239,0.471
709153008,Existing Customer,3,Blue,36,3,3,2523,42,0.983
721175283,Existing Customer,1,Blue,36,1,1,2697,1287,0.523
715503558,Existing Customer,3,Blue,36,2,3,3542,1125,0.682
721351983,Attrited Customer,4,Blue,36,3,3,3492,975,0.721
714477408,Attrited Customer,3,Blue,36,3,3,2977,1637,0.45
711607833,Existing Customer,5,Blue,36,2,1,2810,426,0.848
719761458,Existing Customer,4,Blue,36,2,1,4998,3372,0.325
708222558,Existing Customer,2,Blue,36,2,3,2310,797,0.655
713937558,Existing Customer,2,Blue,36,3,3,3892,3892,0
720977358,Existing Customer,2,Blue,36,2,2,2528,839,0.668
718420308,Existing Customer,2,Blue,36,1,3,3397,1739,0.488
718497033,Existing Customer,1,Blue,36,3,3,31733,31733,0
711801933,Attrited Customer,4,Blue,36,3,4,1438.3,1438.3,0
721092783,Existing Customer,3,Blue,36,3,1,19838,18548,0.065
712942308,Existing Customer,3,Blue,36,1,3,11535,10008,0.132
714262533,Existing Customer,0,Blue,36,4,2,3524,2218,0.371
714990633,Existing Customer,4,Blue,36,3,2,2078,382,0.816
714652383,Existing Customer,4,Blue,36,3,2,1571,1571,0
719354433,Existing Customer,1,Silver,36,3,3,34516,32887,0.047
717621333,Existing Customer,3,Blue,36,2,1,2680,809,0.698
714602658,Attrited Customer,1,Blue,36,2,3,1462,1462,0
718853358,Existing Customer,3,Blue,36,1,2,3308,791,0.761
714738858,Existing Customer,1,Blue,36,1,3,2873,1159,0.597
710770383,Existing Customer,2,Blue,36,3,1,1438.3,856.3,0.405
711351108,Existing Customer,3,Blue,36,3,2,2608,804,0.692
713744058,Existing Customer,3,Blue,36,2,3,2359,850,0.64
714228558,Existing Customer,3,Blue,36,3,3,3624,3624,0
797668983,Existing Customer,4,Blue,36,2,1,1438.3,1438.3,0
715398858,Existing Customer,3,Blue,36,3,2,2525,1322,0.476
710650608,Existing Customer,2,Blue,36,3,2,19262,17782,0.077
716170308,Existing Customer,0,Blue,36,1,0,13439,11436,0.149
819752133,Existing Customer,2,Blue,36,2,2,1636,650,0.603
718967433,Existing Customer,2,Blue,36,6,3,2426,2426,0
709827933,Existing Customer,2,Blue,36,3,2,12230,11034,0.098
715435758,Existing Customer,2,Blue,36,1,3,3046,1815,0.404
719505483,Existing Customer,0,Blue,36,3,2,5881,5881,0
715129233,Existing Customer,4,Blue,36,3,3,2902,1268,0.563
716559108,Existing Customer,1,Blue,36,2,3,2899,481,0.834
715102308,Existing Customer,2,Blue,36,1,2,2295,1018,0.556
708499608,Existing Customer,5,Silver,36,1,2,15525,14226,0.084
718976283,Existing Customer,2,Blue,36,2,2,1858,787,0.576
708504783,Existing Customer,3,Blue,36,3,3,10960,9627,0.122
714503433,Attrited Customer,2,Blue,36,3,3,1615,665,0.588
710869008,Existing Customer,3,Blue,36,1,2,8332,8332,0
752766783,Existing Customer,4,Blue,36,2,2,11536,9462,0.18
715497558,Attrited Customer,1,Blue,36,3,3,3052,3052,0
